ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13749601,JJ150488,02/15/2025 12:27:00 PM,066XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0725,007,16,67,08B,1166468,1860715,2025,02/23/2025 03:41:06 PM,41.773371528,-87.665319468,POINT (-87.665319468 41.773371528)
13750169,JJ150498,02/15/2025 12:22:00 PM,035XX S COTTAGE GROVE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,false,false,0212,002,4,36,08B,1181307,1881665,2025,02/23/2025 03:41:06 PM,41.830530933,-87.610277459,POINT (-87.610277459 41.830530933)
13749581,JJ150506,02/15/2025 12:21:00 PM,002XX E 108TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0513,005,9,49,08B,1179943,1833410,2025,02/23/2025 03:41:06 PM,41.698145501,-87.616756897,POINT (-87.616756897 41.698145501)
13761913,JJ164956,02/15/2025 12:21:00 PM,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0111,001,34,32,08A,1176352,1900918,2025,03/02/2025 03:41:18 PM,41.883475491,-87.627876969,POINT (-87.627876969 41.883475491)
13749952,JJ150944,02/15/2025 12:20:00 PM,060XX S MOZART ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,15,66,08A,1158413,1864479,2025,02/23/2025 03:41:06 PM,41.783868382,-87.694744943,POINT (-87.694744943 41.783868382)
13749674,JJ150706,02/15/2025 12:20:00 PM,011XX S WOOD ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1231,012,27,28,06,1164555,1894932,2025,02/23/2025 03:41:06 PM,41.867307342,-87.671365749,POINT (-87.671365749 41.867307342)
13749734,JJ150482,02/15/2025 12:20:00 PM,063XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0823,008,14,66,06,1156143,1862448,2025,02/23/2025 03:41:06 PM,41.778340981,-87.703122242,POINT (-87.703122242 41.778340981)
13749701,JJ150476,02/15/2025 12:20:00 PM,001XX S CLINTON ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0121,001,34,28,06,1172752,1899623,2025,02/23/2025 03:41:06 PM,41.880002373,-87.641134667,POINT (-87.641134667 41.880002373)
13749610,JJ150475,02/15/2025 12:10:00 PM,036XX E 118TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0433,004,10,55,14,1202125,1827335,2025,02/23/2025 03:41:06 PM,41.680940017,-87.535745374,POINT (-87.535745374 41.680940017)
13749923,JJ150536,02/15/2025 12:08:00 PM,033XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,1413,014,35,22,06,1153545,1915755,2025,02/23/2025 03:41:06 PM,41.924673521,-87.711230943,POINT (-87.711230943 41.924673521)
13749657,JJ150491,02/15/2025 12:06:00 PM,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1822,018,27,8,06,1169206,1910721,2025,02/23/2025 03:41:06 PM,41.910533752,-87.653832316,POINT (-87.653832316 41.910533752)
13751443,JJ152706,02/15/2025 12:00:00 PM,012XX S LAWNDALE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1011,010,24,29,08B,1151903,1894183,2025,02/23/2025 03:41:06 PM,41.865510331,-87.717833038,POINT (-87.717833038 41.865510331)
13751899,JJ153215,02/15/2025 12:00:00 PM,050XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,28,25,07,1142891,1899556,2025,02/23/2025 03:41:06 PM,41.880427066,-87.750783005,POINT (-87.750783005 41.880427066)
13750506,JJ151622,02/15/2025 12:00:00 PM,019XX W OGDEN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1225,012,28,28,06,1163673,1897489,2025,02/23/2025 03:41:06 PM,41.874342594,-87.674531651,POINT (-87.674531651 41.874342594)
13750836,JJ151746,02/15/2025 12:00:00 PM,053XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0822,008,14,63,07,1155286,1869062,2025,02/23/2025 03:41:06 PM,41.796507951,-87.706087183,POINT (-87.706087183 41.796507951)
13749637,JJ150484,02/15/2025 12:00:00 PM,010XX N MENARD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1511,015,29,25,06,1137503,1906293,2025,02/23/2025 03:41:06 PM,41.899012916,-87.770405213,POINT (-87.770405213 41.899012916)
13752036,JJ153446,02/15/2025 12:00:00 PM,006XX W WELLINGTON AVE,0460,BATTERY,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,1934,019,44,6,08B,1171537,1920198,2025,02/23/2025 03:41:06 PM,41.93648809,-87.644989691,POINT (-87.644989691 41.93648809)
13749561,JJ150496,02/15/2025 11:58:00 AM,033XX N HALSTED ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,1925,019,44,6,08A,1170329,1922553,2025,02/23/2025 03:41:06 PM,41.942976837,-87.649360142,POINT (-87.649360142 41.942976837)
13758077,JJ160362,02/15/2025 11:56:00 AM,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1933,019,44,6,06,1170283,1920956,2025,02/26/2025 03:40:14 PM,41.93859561,-87.649576033,POINT (-87.649576033 41.93859561)
13749652,JJ150652,02/15/2025 11:54:00 AM,003XX S TRUMBULL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1133,011,28,27,26,1153478,1898116,2025,02/23/2025 03:41:06 PM,41.876271777,-87.711946588,POINT (-87.711946588 41.876271777)
13749562,JJ150494,02/15/2025 11:50:00 AM,019XX S HARDING AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,true,false,1014,010,24,29,26,1150366,1890163,2025,02/23/2025 03:41:06 PM,41.85450907,-87.723580287,POINT (-87.723580287 41.85450907)
13752529,JJ153606,02/15/2025 11:48:00 AM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),false,false,0124,001,28,28,06,1173305,1895394,2025,02/23/2025 03:41:06 PM,41.868385458,-87.639229711,POINT (-87.639229711 41.868385458)
13749606,JJ150471,02/15/2025 11:41:00 AM,083XX S ELLIS AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,0632,006,8,44,26,1184335,1850002,2025,02/23/2025 03:41:06 PM,41.743574495,-87.600158418,POINT (-87.600158418 41.743574495)
13749608,JJ150455,02/15/2025 11:39:00 AM,012XX N DEARBORN ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1824,018,2,8,06,1175711,1908536,2025,02/23/2025 03:41:06 PM,41.904394115,-87.630001432,POINT (-87.630001432 41.904394115)
13749557,JJ150458,02/15/2025 11:38:00 AM,078XX S CORNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0414,004,8,43,07,1188596,1853404,2025,02/23/2025 03:41:06 PM,41.752809219,-87.584437542,POINT (-87.584437542 41.752809219)
13767268,JJ171530,02/15/2025 11:31:00 AM,099XX S LA SALLE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0511,005,9,49,26,1177028,1838947,2025,03/08/2025 03:40:26 PM,41.713405865,-87.62726385,POINT (-87.62726385 41.713405865)
13749670,JJ150559,02/15/2025 11:30:00 AM,075XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0623,006,6,69,07,1178462,1855069,2025,02/23/2025 03:41:06 PM,41.757614228,-87.621523734,POINT (-87.621523734 41.757614228)
13754300,JJ155295,02/15/2025 11:30:00 AM,049XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,2032,020,47,3,06,1164760,1933115,2025,02/23/2025 03:41:06 PM,41.972079544,-87.669528134,POINT (-87.669528134 41.972079544)
13749917,JJ150670,02/15/2025 11:30:00 AM,002XX S WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0122,001,42,32,06,1173971,1899133,2025,02/23/2025 03:41:06 PM,41.878630716,-87.636673298,POINT (-87.636673298 41.878630716)
13749595,JJ150437,02/15/2025 11:29:00 AM,083XX S COTTAGE GROVE AVE,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0632,006,6,44,04B,1183009,1849965,2025,02/23/2025 03:41:06 PM,41.743503863,-87.60501807,POINT (-87.60501807 41.743503863)
13749713,JJ150537,02/15/2025 11:20:00 AM,0000X E IDA B WELLS DR,0870,THEFT,POCKET-PICKING,STREET,false,false,0113,001,4,32,06,1176741,1898080,2025,02/23/2025 03:41:06 PM,41.875679074,-87.626534373,POINT (-87.626534373 41.875679074)
13751099,JJ152291,02/15/2025 11:19:00 AM,079XX S ESCANABA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0422,004,7,46,26,1196878,1852939,2025,02/23/2025 03:41:06 PM,41.751331394,-87.554103407,POINT (-87.554103407 41.751331394)
13749621,JJ150443,02/15/2025 11:10:00 AM,017XX E 73RD PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,true,true,0324,003,7,43,04B,1189245,1856593,2025,02/23/2025 03:41:06 PM,41.76154459,-87.581957188,POINT (-87.581957188 41.76154459)
13756201,JJ158477,02/15/2025 11:05:00 AM,006XX W DIVERSEY PKWY,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),false,false,1934,019,44,6,06,1171285,1918845,2025,02/25/2025 03:41:40 PM,41.93278095,-87.645955681,POINT (-87.645955681 41.93278095)
13749797,JJ150556,02/15/2025 11:04:00 AM,081XX S TROY ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,true,0835,008,18,70,04A,1156797,1850401,2025,02/23/2025 03:41:06 PM,41.745268968,-87.701049251,POINT (-87.701049251 41.745268968)
13751137,JJ152260,02/15/2025 11:00:00 AM,050XX S ARCHER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,0815,008,14,57,11,1149380,1870669,2025,02/23/2025 03:41:06 PM,41.801034017,-87.727703751,POINT (-87.727703751 41.801034017)
13749736,JJ150449,02/15/2025 11:00:00 AM,060XX S HARPER AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,false,false,0314,003,5,42,17,1187483,1865087,2025,02/23/2025 03:41:06 PM,41.784894897,-87.588145242,POINT (-87.588145242 41.784894897)
13749743,JJ150433,02/15/2025 11:00:00 AM,035XX S RHODES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0212,002,4,35,14,1180172,1881335,2025,02/23/2025 03:41:06 PM,41.829651528,-87.614451899,POINT (-87.614451899 41.829651528)
13756094,JJ158380,02/15/2025 11:00:00 AM,019XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1434,014,1,22,06,1160062,1912639,2025,02/25/2025 03:41:40 PM,41.915990756,-87.687370839,POINT (-87.687370839 41.915990756)
13749566,JJ150400,02/15/2025 10:47:00 AM,052XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0923,009,14,63,08B,1157930,1869792,2025,02/23/2025 03:41:06 PM,41.79845782,-87.696371489,POINT (-87.696371489 41.79845782)
13749733,JJ150485,02/15/2025 10:45:00 AM,036XX W 63RD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0823,008,23,65,26,1153130,1862592,2025,02/23/2025 03:41:06 PM,41.778796201,-87.714164372,POINT (-87.714164372 41.778796201)
13787043,JJ195611,02/15/2025 10:45:00 AM,013XX W 72ND PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE - YARD (FRONT / BACK),false,true,0734,007,17,67,26,1168564,1856687,2025,03/28/2025 03:40:40 PM,41.762273245,-87.657751992,POINT (-87.657751992 41.762273245)
13749555,JJ150404,02/15/2025 10:43:00 AM,060XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0712,007,16,68,08B,1171348,1864550,2025,02/23/2025 03:41:06 PM,41.783789809,-87.647318386,POINT (-87.647318386 41.783789809)
13749822,JJ150807,02/15/2025 10:43:00 AM,038XX W ADAMS ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1122,011,28,26,26,1150775,1898736,2025,02/23/2025 03:41:06 PM,41.878026396,-87.721854941,POINT (-87.721854941 41.878026396)
13749505,JJ150385,02/15/2025 10:37:00 AM,043XX W MONROE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,1147441,1899308,2025,02/23/2025 03:41:06 PM,41.87966056,-87.734082043,POINT (-87.734082043 41.87966056)
13753776,JJ155600,02/15/2025 10:35:00 AM,041XX S ARTESIAN AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,false,false,0921,009,12,58,26,1160705,1877237,2025,02/23/2025 03:41:06 PM,41.81883095,-87.685989301,POINT (-87.685989301 41.81883095)
13750560,JJ151741,02/15/2025 10:30:00 AM,072XX S YATES BLVD,0810,THEFT,OVER $500,APARTMENT,false,false,0334,003,7,43,06,1193465,1857329,2025,02/23/2025 03:41:06 PM,41.76346204,-87.566466731,POINT (-87.566466731 41.76346204)
13752530,JJ153618,02/15/2025 10:22:00 AM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0112,001,34,32,06,1176365,1900502,2025,02/23/2025 03:41:06 PM,41.88233367,-87.627841791,POINT (-87.627841791 41.88233367)
13749909,JJ150533,02/15/2025 10:14:00 AM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0111,001,34,32,06,1176352,1900918,2025,02/23/2025 03:41:06 PM,41.883475491,-87.627876969,POINT (-87.627876969 41.883475491)
13751202,JJ152369,02/15/2025 10:00:00 AM,014XX W FARWELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2431,024,49,1,26,1165437,1945728,2025,02/23/2025 03:41:06 PM,42.00667554,-87.66667767,POINT (-87.66667767 42.00667554)
13750436,JJ151418,02/15/2025 10:00:00 AM,024XX E 77TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0421,004,7,43,05,1193984,1854389,2025,02/23/2025 03:41:06 PM,41.755381743,-87.564660814,POINT (-87.564660814 41.755381743)
13750172,JJ150386,02/15/2025 10:00:00 AM,074XX S YATES BLVD,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,false,true,0334,003,7,43,04B,1193493,1856195,2025,02/23/2025 03:41:06 PM,41.760349572,-87.566401164,POINT (-87.566401164 41.760349572)
13749775,JJ150561,02/15/2025 10:00:00 AM,041XX N DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1723,017,33,16,08B,1151986,1927189,2025,02/23/2025 03:41:06 PM,41.9560802,-87.716657184,POINT (-87.716657184 41.9560802)
13755649,JJ157823,02/15/2025 10:00:00 AM,004XX S HALSTED ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,1232,012,34,28,08B,1171119,1898086,2025,02/24/2025 03:41:43 PM,41.875820724,-87.647175913,POINT (-87.647175913 41.875820724)
13749515,JJ150369,02/15/2025 10:00:00 AM,011XX N LARRABEE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY / VEHICLE PARKING LOT,false,true,1822,018,27,8,20,1172122,1908040,2025,02/23/2025 03:41:06 PM,41.903113054,-87.643199348,POINT (-87.643199348 41.903113054)
13755913,JJ158186,02/15/2025 10:00:00 AM,040XX W 115TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2211,022,19,74,11,1151275,1828011,2025,02/25/2025 03:41:40 PM,41.683936153,-87.721865668,POINT (-87.721865668 41.683936153)
13753291,JJ153680,02/15/2025 10:00:00 AM,021XX S STATE ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0131,001,3,33,08A,1176651,1890114,2025,02/23/2025 03:41:06 PM,41.853821891,-87.627105423,POINT (-87.627105423 41.853821891)
13749793,JJ150594,02/15/2025 10:00:00 AM,075XX S ESSEX AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,0421,004,7,43,04B,1194173,1855476,2025,02/23/2025 03:41:06 PM,41.758359919,-87.563932565,POINT (-87.563932565 41.758359919)
13749558,JJ150355,02/15/2025 09:50:00 AM,040XX W WILSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1722,017,39,14,08B,1148692,1930082,2025,02/23/2025 03:41:06 PM,41.964083213,-87.728691769,POINT (-87.728691769 41.964083213)
13753163,JJ154922,02/15/2025 09:50:00 AM,011XX W GRANVILLE AVE,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,2433,024,48,77,08B,1167543,1941332,2025,02/23/2025 03:41:06 PM,41.994567578,-87.65905678,POINT (-87.65905678 41.994567578)
13749916,JJ150588,02/15/2025 09:46:00 AM,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0821,008,14,63,06,1155878,1871677,2025,02/23/2025 03:41:06 PM,41.803671998,-87.703846021,POINT (-87.703846021 41.803671998)
13749613,JJ150356,02/15/2025 09:45:00 AM,096XX S AVENUE L,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,true,0432,004,10,52,26,1201785,1841875,2025,02/23/2025 03:41:06 PM,41.720847657,-87.536497481,POINT (-87.536497481 41.720847657)
13749528,JJ150332,02/15/2025 09:40:00 AM,025XX N ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1431,014,1,22,08B,1159602,1916712,2025,02/23/2025 03:41:06 PM,41.927176856,-87.688948408,POINT (-87.688948408 41.927176856)
13749640,JJ150334,02/15/2025 09:36:00 AM,015XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,2531,025,29,25,06,1138712,1909741,2025,02/23/2025 03:41:06 PM,41.908452786,-87.765880756,POINT (-87.765880756 41.908452786)
13749513,JJ150339,02/15/2025 09:35:00 AM,005XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0123,001,4,32,06,1176447,1897923,2025,02/23/2025 03:41:06 PM,41.875254895,-87.627618559,POINT (-87.627618559 41.875254895)
13749730,JJ150465,02/15/2025 09:30:00 AM,015XX S FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,false,false,1023,010,28,29,06,1158297,1892717,2025,02/23/2025 03:41:06 PM,41.861359279,-87.694400341,POINT (-87.694400341 41.861359279)
13749692,JJ150359,02/15/2025 09:30:00 AM,025XX E 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0423,004,7,46,14,1194703,1850435,2025,02/23/2025 03:41:06 PM,41.744513996,-87.562155793,POINT (-87.562155793 41.744513996)
13750622,JJ151770,02/15/2025 09:30:00 AM,022XX W PERSHING RD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARK PROPERTY,false,false,0912,009,12,59,04B,1162169,1878783,2025,02/23/2025 03:41:06 PM,41.823042962,-87.68057571,POINT (-87.68057571 41.823042962)
13749529,JJ150352,02/15/2025 09:30:00 AM,093XX S LOOMIS ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2222,022,21,73,08B,1168638,1842741,2025,02/23/2025 03:41:06 PM,41.72400187,-87.657881981,POINT (-87.657881981 41.72400187)
13749524,JJ150348,02/15/2025 09:10:00 AM,101XX S SANGAMON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2232,022,21,73,05,1171769,1837653,2025,02/23/2025 03:41:06 PM,41.709971665,-87.646561932,POINT (-87.646561932 41.709971665)
13749534,JJ150351,02/15/2025 09:10:00 AM,100XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2232,022,21,73,05,1172419,1838207,2025,02/23/2025 03:41:06 PM,41.711477672,-87.644165293,POINT (-87.644165293 41.711477672)
13749506,JJ150326,02/15/2025 09:05:00 AM,067XX S HALSTED ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,0723,007,16,68,08B,1172133,1860104,2025,02/23/2025 03:41:06 PM,41.771572246,-87.644570857,POINT (-87.644570857 41.771572246)
13749438,JJ150299,02/15/2025 09:03:00 AM,034XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,1153083,1905117,2025,02/23/2025 03:41:06 PM,41.895491073,-87.713211146,POINT (-87.713211146 41.895491073)
13749480,JJ150305,02/15/2025 09:02:00 AM,070XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,STREET,false,false,2424,024,49,1,11,1163396,1946863,2025,02/23/2025 03:41:06 PM,42.009833371,-87.674154647,POINT (-87.674154647 42.009833371)
13750052,JJ150996,02/15/2025 09:00:00 AM,042XX W 55TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0813,008,13,62,08A,1148847,1867791,2025,02/23/2025 03:41:06 PM,41.793146633,-87.729732585,POINT (-87.729732585 41.793146633)
13749978,JJ150984,02/15/2025 09:00:00 AM,114XX S INDIANA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0531,005,9,49,06,1179620,1828990,2025,02/23/2025 03:41:06 PM,41.686023764,-87.618073932,POINT (-87.618073932 41.686023764)
13750656,JJ151841,02/15/2025 09:00:00 AM,050XX S DORCHESTER AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0222,002,4,39,06,1186414,1871629,2025,02/23/2025 03:41:06 PM,41.802872005,-87.591857715,POINT (-87.591857715 41.802872005)
13758633,JJ153995,02/15/2025 09:00:00 AM,008XX N GREENVIEW AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,1213,012,27,24,02,1166220,1905912,2025,02/27/2025 03:40:19 PM,41.897401921,-87.664939363,POINT (-87.664939363 41.897401921)
13750049,JJ150798,02/15/2025 09:00:00 AM,008XX N GREENVIEW AVE,2022,NARCOTICS,POSSESS - COCAINE,APARTMENT,true,true,1213,012,27,24,18,1166220,1905912,2025,02/28/2025 03:40:52 PM,41.897401921,-87.664939363,POINT (-87.664939363 41.897401921)
13749467,JJ150331,02/15/2025 09:00:00 AM,0000X N KILBOURN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1113,011,28,26,18,1146387,1899777,2025,02/23/2025 03:41:06 PM,41.88096768,-87.737940272,POINT (-87.737940272 41.88096768)
13751366,JJ152657,02/15/2025 09:00:00 AM,003XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1132,011,28,26,06,1149107,1898288,2025,02/23/2025 03:41:06 PM,41.87682948,-87.727991093,POINT (-87.727991093 41.87682948)
13749456,JJ150315,02/15/2025 08:45:00 AM,029XX S QUINN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0913,009,11,60,08B,1170381,1885220,2025,02/23/2025 03:41:06 PM,41.840531537,-87.650261381,POINT (-87.650261381 41.840531537)
13750404,JJ150328,02/15/2025 08:40:00 AM,034XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1732,017,35,21,06,1152928,1921067,2025,02/23/2025 03:41:06 PM,41.939262335,-87.71335694,POINT (-87.71335694 41.939262335)
13749927,JJ150295,02/15/2025 08:40:00 AM,052XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2011,020,40,4,06,1158514,1934867,2025,02/23/2025 03:41:06 PM,41.977017622,-87.692447486,POINT (-87.692447486 41.977017622)
13749459,JJ150294,02/15/2025 08:34:00 AM,054XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0923,009,14,63,06,1155977,1868216,2025,02/23/2025 03:41:06 PM,41.794172544,-87.70357593,POINT (-87.70357593 41.794172544)
13749476,JJ150289,02/15/2025 08:31:00 AM,015XX S HOMAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1021,010,24,29,08A,1153953,1892166,2025,02/23/2025 03:41:06 PM,41.859934878,-87.710361081,POINT (-87.710361081 41.859934878)
13749508,JJ150338,02/15/2025 08:30:00 AM,069XX S THROOP ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0734,007,17,67,08A,1168860,1858654,2025,02/23/2025 03:41:06 PM,41.767664563,-87.656610393,POINT (-87.656610393 41.767664563)
13763163,JJ166812,02/15/2025 08:30:00 AM,007XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,CTA BUS,false,false,1935,019,43,7,08B,1170623,1918822,2025,03/04/2025 03:40:37 PM,41.932732375,-87.648389123,POINT (-87.648389123 41.932732375)
13749455,JJ150275,02/15/2025 08:26:00 AM,023XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,STREET,false,true,1233,012,28,28,06,1160924,1894658,2025,02/23/2025 03:41:06 PM,41.86663152,-87.684703286,POINT (-87.684703286 41.86663152)
13749466,JJ150277,02/15/2025 08:24:00 AM,004XX N DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,1831,018,42,8,26,1175867,1903086,2025,02/23/2025 03:41:06 PM,41.889435529,-87.629592618,POINT (-87.629592618 41.889435529)
13749468,JJ150286,02/15/2025 08:20:00 AM,023XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1013,010,22,29,08B,1147427,1888064,2025,02/23/2025 03:41:06 PM,41.848805907,-87.734421476,POINT (-87.734421476 41.848805907)
13749525,JJ150291,02/15/2025 08:15:00 AM,109XX S DOTY AVE W,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0513,005,9,50,06,1185440,1832668,2025,02/23/2025 03:41:06 PM,41.695982095,-87.596653142,POINT (-87.596653142 41.695982095)
13749458,JJ150278,02/15/2025 08:06:00 AM,040XX W KINZIE ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,1111,011,28,23,26,1149422,1902280,2025,02/23/2025 03:41:06 PM,41.887777868,-87.726730895,POINT (-87.726730895 41.887777868)
13749511,JJ150269,02/15/2025 08:05:00 AM,014XX S BLUE ISLAND AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1233,012,28,28,24,1168519,1893359,2025,02/23/2025 03:41:06 PM,41.862906101,-87.656858884,POINT (-87.656858884 41.862906101)
